transaction_id,sale_amount,transaction_date,transaction_time,transaction_timestamp,avg_temp,min_temp,max_temp
378,3.25,2019-04-11,14:54:04,2019-04-11T14:54:04Z,7.0,4.3,9.9
379,5,2019-04-11,16:00:53,2019-04-11T16:00:53Z,7.0,4.3,9.9
380,3,2019-04-11,13:53:58,2019-04-11T13:53:58Z,7.0,4.3,9.9
381,3,2019-04-11,17:49:26,2019-04-11T17:49:26Z,7.0,4.3,9.9
382,8,2019-04-11,11:29:39,2019-04-11T11:29:39Z,7.0,4.3,9.9
382,3.25,2019-04-11,11:29:39,2019-04-11T11:29:39Z,7.0,4.3,9.9
383,4.25,2019-04-11,14:58:30,2019-04-11T14:58:30Z,7.0,4.3,9.9
383,1.6,2019-04-11,14:58:30,2019-04-11T14:58:30Z,7.0,4.3,9.9
384,6.2,2019-04-11,14:01:28,2019-04-11T14:01:28Z,7.0,4.3,9.9
385,3,2019-04-11,12:37:00,2019-04-11T12:37:00Z,7.0,4.3,9.9
385,4.5,2019-04-11,12:37:00,2019-04-11T12:37:00Z,7.0,4.3,9.9
386,3,2019-04-11,16:36:02,2019-04-11T16:36:02Z,7.0,4.3,9.9
387,6,2019-04-11,12:28:29,2019-04-11T12:28:29Z,7.0,4.3,9.9
388,5,2019-04-11,14:27:57,2019-04-11T14:27:57Z,7.0,4.3,9.9
389,3,2019-04-11,13:08:10,2019-04-11T13:08:10Z,7.0,4.3,9.9
390,5,2019-04-11,11:57:48,2019-04-11T11:57:48Z,7.0,4.3,9.9
391,6,2019-04-11,13:22:17,2019-04-11T13:22:17Z,7.0,4.3,9.9
392,5.1,2019-04-11,13:32:53,2019-04-11T13:32:53Z,7.0,4.3,9.9
393,6,2019-04-11,12:15:17,2019-04-11T12:15:17Z,7.0,4.3,9.9
394,4.5,2019-04-11,12:14:30,2019-04-11T12:14:30Z,7.0,4.3,9.9
394,3,2019-04-11,12:14:30,2019-04-11T12:14:30Z,7.0,4.3,9.9
395,6,2019-04-11,15:43:45,2019-04-11T15:43:45Z,7.0,4.3,9.9
396,2.5,2019-04-11,12:16:40,2019-04-11T12:16:40Z,7.0,4.3,9.9
397,3,2019-04-11,13:05:19,2019-04-11T13:05:19Z,7.0,4.3,9.9
398,5,2019-04-11,14:28:44,2019-04-11T14:28:44Z,7.0,4.3,9.9
399,3,2019-04-11,14:32:33,2019-04-11T14:32:33Z,7.0,4.3,9.9
400,3,2019-04-11,15:14:52,2019-04-11T15:14:52Z,7.0,4.3,9.9
401,4,2019-04-11,11:49:44,2019-04-11T11:49:44Z,7.0,4.3,9.9
402,2,2019-04-11,17:24:29,2019-04-11T17:24:29Z,7.0,4.3,9.9
403,5,2019-04-11,16:36:12,2019-04-11T16:36:12Z,7.0,4.3,9.9
404,5,2019-04-11,18:07:44,2019-04-11T18:07:44Z,7.0,4.3,9.9
405,6,2019-04-11,16:10:08,2019-04-11T16:10:08Z,7.0,4.3,9.9
405,3.5,2019-04-11,16:10:08,2019-04-11T16:10:08Z,7.0,4.3,9.9
406,4.4,2019-04-11,13:10:27,2019-04-11T13:10:27Z,7.0,4.3,9.9
407,6,2019-04-11,14:26:48,2019-04-11T14:26:48Z,7.0,4.3,9.9
407,3.5,2019-04-11,14:26:48,2019-04-11T14:26:48Z,7.0,4.3,9.9
408,6,2019-04-11,12:28:55,2019-04-11T12:28:55Z,7.0,4.3,9.9
409,2,2019-04-11,12:49:37,2019-04-11T12:49:37Z,7.0,4.3,9.9
409,3.5,2019-04-11,12:49:37,2019-04-11T12:49:37Z,7.0,4.3,9.9
410,2.5,2019-04-11,11:59:58,2019-04-11T11:59:58Z,7.0,4.3,9.9
411,6,2019-04-11,12:06:15,2019-04-11T12:06:15Z,7.0,4.3,9.9
412,9.5,2019-04-11,15:02:02,2019-04-11T15:02:02Z,7.0,4.3,9.9
413,3,2019-04-11,15:12:50,2019-04-11T15:12:50Z,7.0,4.3,9.9
414,2.5,2019-04-11,12:01:03,2019-04-11T12:01:03Z,7.0,4.3,9.9
414,3.25,2019-04-11,12:01:03,2019-04-11T12:01:03Z,7.0,4.3,9.9
415,8.5,2019-04-11,14:48:31,2019-04-11T14:48:31Z,7.0,4.3,9.9
416,2.5,2019-04-11,12:32:44,2019-04-11T12:32:44Z,7.0,4.3,9.9
417,6,2019-04-11,16:42:22,2019-04-11T16:42:22Z,7.0,4.3,9.9
418,7,2019-04-11,11:03:05,2019-04-11T11:03:05Z,7.0,4.3,9.9
419,2.5,2019-04-11,18:28:13,2019-04-11T18:28:13Z,7.0,4.3,9.9
419,3.5,2019-04-11,18:28:13,2019-04-11T18:28:13Z,7.0,4.3,9.9
420,3,2019-04-11,13:13:55,2019-04-11T13:13:55Z,7.0,4.3,9.9
421,5,2019-04-11,13:05:22,2019-04-11T13:05:22Z,7.0,4.3,9.9
422,3,2019-04-11,13:16:47,2019-04-11T13:16:47Z,7.0,4.3,9.9
423,6.2,2019-04-11,18:03:37,2019-04-11T18:03:37Z,7.0,4.3,9.9
424,8.5,2019-04-11,18:17:11,2019-04-11T18:17:11Z,7.0,4.3,9.9
424,3.75,2019-04-11,18:17:11,2019-04-11T18:17:11Z,7.0,4.3,9.9
425,2,2019-04-11,17:20:48,2019-04-11T17:20:48Z,7.0,4.3,9.9
426,3,2019-04-11,13:15:54,2019-04-11T13:15:54Z,7.0,4.3,9.9
426,3.5,2019-04-11,13:15:54,2019-04-11T13:15:54Z,7.0,4.3,9.9
427,5,2019-04-11,14:31:09,2019-04-11T14:31:09Z,7.0,4.3,9.9
428,2.5,2019-04-11,18:28:01,2019-04-11T18:28:01Z,7.0,4.3,9.9
429,5,2019-04-11,16:13:17,2019-04-11T16:13:17Z,7.0,4.3,9.9
430,3.75,2019-04-11,14:36:26,2019-04-11T14:36:26Z,7.0,4.3,9.9
431,4,2019-04-11,12:22:06,2019-04-11T12:22:06Z,7.0,4.3,9.9
432,2.45,2019-04-11,12:45:44,2019-04-11T12:45:44Z,7.0,4.3,9.9
433,7.5,2019-04-11,14:05:32,2019-04-11T14:05:32Z,7.0,4.3,9.9
434,2.2,2019-04-11,16:15:15,2019-04-11T16:15:15Z,7.0,4.3,9.9
435,5.1,2019-04-11,15:24:27,2019-04-11T15:24:27Z,7.0,4.3,9.9
435,3.25,2019-04-11,15:24:27,2019-04-11T15:24:27Z,7.0,4.3,9.9
436,3,2019-04-11,14:52:34,2019-04-11T14:52:34Z,7.0,4.3,9.9
437,4.25,2019-04-11,17:44:57,2019-04-11T17:44:57Z,7.0,4.3,9.9
438,7,2019-04-11,14:43:56,2019-04-11T14:43:56Z,7.0,4.3,9.9
439,6.2,2019-04-11,16:01:56,2019-04-11T16:01:56Z,7.0,4.3,9.9
440,3,2019-04-11,16:10:27,2019-04-11T16:10:27Z,7.0,4.3,9.9
440,3.5,2019-04-11,16:10:27,2019-04-11T16:10:27Z,7.0,4.3,9.9
441,5,2019-04-11,11:36:13,2019-04-11T11:36:13Z,7.0,4.3,9.9
442,3.1,2019-04-11,13:45:06,2019-04-11T13:45:06Z,7.0,4.3,9.9
442,8.95,2019-04-11,13:45:06,2019-04-11T13:45:06Z,7.0,4.3,9.9
1,4.4,2019-04-12,10:34:25,2019-04-12T10:34:25Z,12.6,7.7,18.3
2,3.5,2019-04-12,09:04:17,2019-04-12T09:04:17Z,12.6,7.7,18.3
3,2.55,2019-04-12,08:33:11,2019-04-12T08:33:11Z,12.6,7.7,18.3
3,3.5,2019-04-12,08:33:11,2019-04-12T08:33:11Z,12.6,7.7,18.3
4,5,2019-04-12,10:44:55,2019-04-12T10:44:55Z,12.6,7.7,18.3
4,3.5,2019-04-12,10:44:55,2019-04-12T10:44:55Z,12.6,7.7,18.3
5,6,2019-04-12,10:47:50,2019-04-12T10:47:50Z,12.6,7.7,18.3
6,7.5,2019-04-12,07:51:36,2019-04-12T07:51:36Z,12.6,7.7,18.3
7,4,2019-04-12,10:51:43,2019-04-12T10:51:43Z,12.6,7.7,18.3
8,5,2019-04-12,08:39:52,2019-04-12T08:39:52Z,12.6,7.7,18.3
8,3.25,2019-04-12,08:39:52,2019-04-12T08:39:52Z,12.6,7.7,18.3
9,3.5,2019-04-12,08:30:59,2019-04-12T08:30:59Z,12.6,7.7,18.3
10,7.5,2019-04-12,08:22:19,2019-04-12T08:22:19Z,12.6,7.7,18.3
11,2.5,2019-04-12,09:18:11,2019-04-12T09:18:11Z,12.6,7.7,18.3
12,2.45,2019-04-12,07:07:44,2019-04-12T07:07:44Z,12.6,7.7,18.3
13,3,2019-04-12,09:13:08,2019-04-12T09:13:08Z,12.6,7.7,18.3
14,6,2019-04-12,07:49:20,2019-04-12T07:49:20Z,12.6,7.7,18.3
15,2.55,2019-04-12,09:30:47,2019-04-12T09:30:47Z,12.6,7.7,18.3
16,9,2019-04-12,08:48:35,2019-04-12T08:48:35Z,12.6,7.7,18.3
17,2.45,2019-04-12,07:56:49,2019-04-12T07:56:49Z,12.6,7.7,18.3
18,5,2019-04-12,07:24:50,2019-04-12T07:24:50Z,12.6,7.7,18.3
19,2.55,2019-04-12,09:26:13,2019-04-12T09:26:13Z,12.6,7.7,18.3
19,3.25,2019-04-12,09:26:13,2019-04-12T09:26:13Z,12.6,7.7,18.3
19,19.75,2019-04-12,09:26:13,2019-04-12T09:26:13Z,12.6,7.7,18.3
20,8.5,2019-04-12,10:34:35,2019-04-12T10:34:35Z,12.6,7.7,18.3
20,0.8,2019-04-12,10:34:35,2019-04-12T10:34:35Z,12.6,7.7,18.3
21,4,2019-04-12,10:24:49,2019-04-12T10:24:49Z,12.6,7.7,18.3
21,3.5,2019-04-12,10:24:49,2019-04-12T10:24:49Z,12.6,7.7,18.3
22,7.5,2019-04-12,08:49:45,2019-04-12T08:49:45Z,12.6,7.7,18.3
23,3.5,2019-04-12,07:34:44,2019-04-12T07:34:44Z,12.6,7.7,18.3
24,2.5,2019-04-12,10:14:40,2019-04-12T10:14:40Z,12.6,7.7,18.3
25,3.5,2019-04-12,07:09:04,2019-04-12T07:09:04Z,12.6,7.7,18.3
25,3.75,2019-04-12,07:09:04,2019-04-12T07:09:04Z,12.6,7.7,18.3
26,6,2019-04-12,09:39:10,2019-04-12T09:39:10Z,12.6,7.7,18.3
26,3.75,2019-04-12,09:39:10,2019-04-12T09:39:10Z,12.6,7.7,18.3
27,3.75,2019-04-12,07:22:47,2019-04-12T07:22:47Z,12.6,7.7,18.3
28,2.5,2019-04-12,10:49:50,2019-04-12T10:49:50Z,12.6,7.7,18.3
29,3,2019-04-12,10:52:51,2019-04-12T10:52:51Z,12.6,7.7,18.3
30,4,2019-04-12,07:07:11,2019-04-12T07:07:11Z,12.6,7.7,18.3
30,21,2019-04-12,07:07:11,2019-04-12T07:07:11Z,12.6,7.7,18.3
31,3.75,2019-04-12,08:50:17,2019-04-12T08:50:17Z,12.6,7.7,18.3
31,1.6,2019-04-12,08:50:17,2019-04-12T08:50:17Z,12.6,7.7,18.3
32,4.4,2019-04-12,10:07:18,2019-04-12T10:07:18Z,12.6,7.7,18.3
33,5,2019-04-12,07:01:53,2019-04-12T07:01:53Z,12.6,7.7,18.3
34,6,2019-04-12,08:25:42,2019-04-12T08:25:42Z,12.6,7.7,18.3
35,5,2019-04-12,10:46:12,2019-04-12T10:46:12Z,12.6,7.7,18.3
36,5,2019-04-12,08:39:29,2019-04-12T08:39:29Z,12.6,7.7,18.3
36,3.5,2019-04-12,08:39:29,2019-04-12T08:39:29Z,12.6,7.7,18.3
37,8.5,2019-04-12,09:10:39,2019-04-12T09:10:39Z,12.6,7.7,18.3
37,2.4,2019-04-12,09:10:39,2019-04-12T09:10:39Z,12.6,7.7,18.3
37,3.25,2019-04-12,09:10:39,2019-04-12T09:10:39Z,12.6,7.7,18.3
38,2.45,2019-04-12,06:29:13,2019-04-12T06:29:13Z,12.6,7.7,18.3
38,3.75,2019-04-12,06:29:13,2019-04-12T06:29:13Z,12.6,7.7,18.3
38,6.4,2019-04-12,06:29:13,2019-04-12T06:29:13Z,12.6,7.7,18.3
39,2.5,2019-04-12,09:13:03,2019-04-12T09:13:03Z,12.6,7.7,18.3
39,3.75,2019-04-12,09:13:03,2019-04-12T09:13:03Z,12.6,7.7,18.3
40,6,2019-04-12,10:26:26,2019-04-12T10:26:26Z,12.6,7.7,18.3
41,3.75,2019-04-12,06:37:46,2019-04-12T06:37:46Z,12.6,7.7,18.3
41,2.4,2019-04-12,06:37:46,2019-04-12T06:37:46Z,12.6,7.7,18.3
42,2.5,2019-04-12,06:50:31,2019-04-12T06:50:31Z,12.6,7.7,18.3
43,3.1,2019-04-12,08:22:55,2019-04-12T08:22:55Z,12.6,7.7,18.3
44,4,2019-04-12,07:25:33,2019-04-12T07:25:33Z,12.6,7.7,18.3
45,2.5,2019-04-12,09:40:48,2019-04-12T09:40:48Z,12.6,7.7,18.3
46,6,2019-04-12,09:40:43,2019-04-12T09:40:43Z,12.6,7.7,18.3
46,2.4,2019-04-12,09:40:43,2019-04-12T09:40:43Z,12.6,7.7,18.3
47,4.25,2019-04-12,06:48:07,2019-04-12T06:48:07Z,12.6,7.7,18.3
47,1.6,2019-04-12,06:48:07,2019-04-12T06:48:07Z,12.6,7.7,18.3
48,2.5,2019-04-12,09:47:46,2019-04-12T09:47:46Z,12.6,7.7,18.3
49,5,2019-04-12,08:26:20,2019-04-12T08:26:20Z,12.6,7.7,18.3
50,2.5,2019-04-12,07:49:43,2019-04-12T07:49:43Z,12.6,7.7,18.3
50,3,2019-04-12,07:49:43,2019-04-12T07:49:43Z,12.6,7.7,18.3
51,5,2019-04-12,10:54:38,2019-04-12T10:54:38Z,12.6,7.7,18.3
52,4.4,2019-04-12,07:27:53,2019-04-12T07:27:53Z,12.6,7.7,18.3
53,3.75,2019-04-12,07:12:08,2019-04-12T07:12:08Z,12.6,7.7,18.3
53,2.4,2019-04-12,07:12:08,2019-04-12T07:12:08Z,12.6,7.7,18.3
54,7,2019-04-12,08:03:21,2019-04-12T08:03:21Z,12.6,7.7,18.3
55,6,2019-04-12,10:51:32,2019-04-12T10:51:32Z,12.6,7.7,18.3
56,4.25,2019-04-12,06:22:00,2019-04-12T06:22:00Z,12.6,7.7,18.3
56,0.8,2019-04-12,06:22:00,2019-04-12T06:22:00Z,12.6,7.7,18.3
57,3.75,2019-04-12,07:19:03,2019-04-12T07:19:03Z,12.6,7.7,18.3
58,3.5,2019-04-12,10:11:11,2019-04-12T10:11:11Z,12.6,7.7,18.3
59,2.5,2019-04-12,06:14:58,2019-04-12T06:14:58Z,12.6,7.7,18.3
60,3.5,2019-04-12,10:17:32,2019-04-12T10:17:32Z,12.6,7.7,18.3
61,3.1,2019-04-12,08:50:33,2019-04-12T08:50:33Z,12.6,7.7,18.3
62,2.5,2019-04-12,06:51:40,2019-04-12T06:51:40Z,12.6,7.7,18.3
63,2.2,2019-04-12,09:27:51,2019-04-12T09:27:51Z,12.6,7.7,18.3
64,6,2019-04-12,09:28:05,2019-04-12T09:28:05Z,12.6,7.7,18.3
65,6,2019-04-12,07:04:13,2019-04-12T07:04:13Z,12.6,7.7,18.3
65,2.4,2019-04-12,07:04:13,2019-04-12T07:04:13Z,12.6,7.7,18.3
66,5,2019-04-12,07:06:13,2019-04-12T07:06:13Z,12.6,7.7,18.3
66,3.75,2019-04-12,07:06:13,2019-04-12T07:06:13Z,12.6,7.7,18.3
67,6,2019-04-12,08:14:18,2019-04-12T08:14:18Z,12.6,7.7,18.3
67,3.5,2019-04-12,08:14:18,2019-04-12T08:14:18Z,12.6,7.7,18.3
68,6,2019-04-12,07:28:28,2019-04-12T07:28:28Z,12.6,7.7,18.3
69,5,2019-04-12,10:03:42,2019-04-12T10:03:42Z,12.6,7.7,18.3
69,7.6,2019-04-12,10:03:42,2019-04-12T10:03:42Z,12.6,7.7,18.3
70,6,2019-04-12,06:24:53,2019-04-12T06:24:53Z,12.6,7.7,18.3
71,7,2019-04-12,08:08:32,2019-04-12T08:08:32Z,12.6,7.7,18.3
72,8.5,2019-04-12,08:04:51,2019-04-12T08:04:51Z,12.6,7.7,18.3
72,1.6,2019-04-12,08:04:51,2019-04-12T08:04:51Z,12.6,7.7,18.3
73,6,2019-04-12,07:51:29,2019-04-12T07:51:29Z,12.6,7.7,18.3
74,2.5,2019-04-12,09:31:33,2019-04-12T09:31:33Z,12.6,7.7,18.3
75,2.5,2019-04-12,08:33:50,2019-04-12T08:33:50Z,12.6,7.7,18.3
75,4.5,2019-04-12,08:33:50,2019-04-12T08:33:50Z,12.6,7.7,18.3
76,5,2019-04-12,09:01:08,2019-04-12T09:01:08Z,12.6,7.7,18.3
76,3.5,2019-04-12,09:01:08,2019-04-12T09:01:08Z,12.6,7.7,18.3
77,3.75,2019-04-12,10:17:30,2019-04-12T10:17:30Z,12.6,7.7,18.3
77,10.95,2019-04-12,10:17:30,2019-04-12T10:17:30Z,12.6,7.7,18.3
78,3.5,2019-04-12,10:29:30,2019-04-12T10:29:30Z,12.6,7.7,18.3
79,2.55,2019-04-12,10:49:31,2019-04-12T10:49:31Z,12.6,7.7,18.3
80,8.5,2019-04-12,08:17:14,2019-04-12T08:17:14Z,12.6,7.7,18.3
80,0.8,2019-04-12,08:17:14,2019-04-12T08:17:14Z,12.6,7.7,18.3
81,3.75,2019-04-12,06:30:55,2019-04-12T06:30:55Z,12.6,7.7,18.3
81,1.6,2019-04-12,06:30:55,2019-04-12T06:30:55Z,12.6,7.7,18.3
82,9.5,2019-04-12,07:55:33,2019-04-12T07:55:33Z,12.6,7.7,18.3
83,6,2019-04-12,08:18:14,2019-04-12T08:18:14Z,12.6,7.7,18.3
83,0.8,2019-04-12,08:18:14,2019-04-12T08:18:14Z,12.6,7.7,18.3
84,3,2019-04-12,08:40:20,2019-04-12T08:40:20Z,12.6,7.7,18.3
85,3.75,2019-04-12,06:55:32,2019-04-12T06:55:32Z,12.6,7.7,18.3
85,1.6,2019-04-12,06:55:32,2019-04-12T06:55:32Z,12.6,7.7,18.3
86,8.5,2019-04-12,07:21:44,2019-04-12T07:21:44Z,12.6,7.7,18.3
86,2.4,2019-04-12,07:21:44,2019-04-12T07:21:44Z,12.6,7.7,18.3
86,3.75,2019-04-12,07:21:44,2019-04-12T07:21:44Z,12.6,7.7,18.3
87,2,2019-04-12,10:25:54,2019-04-12T10:25:54Z,12.6,7.7,18.3
88,5,2019-04-12,09:22:49,2019-04-12T09:22:49Z,12.6,7.7,18.3
89,7.5,2019-04-12,06:50:48,2019-04-12T06:50:48Z,12.6,7.7,18.3
89,4.5,2019-04-12,06:50:48,2019-04-12T06:50:48Z,12.6,7.7,18.3
90,5,2019-04-12,07:10:05,2019-04-12T07:10:05Z,12.6,7.7,18.3
91,4.9,2019-04-12,10:15:52,2019-04-12T10:15:52Z,12.6,7.7,18.3
92,4.4,2019-04-12,09:09:06,2019-04-12T09:09:06Z,12.6,7.7,18.3
93,8.5,2019-04-12,10:03:37,2019-04-12T10:03:37Z,12.6,7.7,18.3
93,1.6,2019-04-12,10:03:37,2019-04-12T10:03:37Z,12.6,7.7,18.3
93,3.75,2019-04-12,10:03:37,2019-04-12T10:03:37Z,12.6,7.7,18.3
94,4.25,2019-04-12,10:18:23,2019-04-12T10:18:23Z,12.6,7.7,18.3
94,2.4,2019-04-12,10:18:23,2019-04-12T10:18:23Z,12.6,7.7,18.3
94,3.25,2019-04-12,10:18:23,2019-04-12T10:18:23Z,12.6,7.7,18.3
95,2.5,2019-04-12,10:59:04,2019-04-12T10:59:04Z,12.6,7.7,18.3
96,6,2019-04-12,07:26:50,2019-04-12T07:26:50Z,12.6,7.7,18.3
96,1.6,2019-04-12,07:26:50,2019-04-12T07:26:50Z,12.6,7.7,18.3
97,8.5,2019-04-12,10:34:31,2019-04-12T10:34:31Z,12.6,7.7,18.3
97,2.4,2019-04-12,10:34:31,2019-04-12T10:34:31Z,12.6,7.7,18.3
97,4.5,2019-04-12,10:34:31,2019-04-12T10:34:31Z,12.6,7.7,18.3
98,3.75,2019-04-12,09:02:13,2019-04-12T09:02:13Z,12.6,7.7,18.3
99,4,2019-04-12,07:15:20,2019-04-12T07:15:20Z,12.6,7.7,18.3
100,2.5,2019-04-12,10:04:37,2019-04-12T10:04:37Z,12.6,7.7,18.3
101,7.5,2019-04-12,06:23:21,2019-04-12T06:23:21Z,12.6,7.7,18.3
101,2.4,2019-04-12,06:23:21,2019-04-12T06:23:21Z,12.6,7.7,18.3
101,3.75,2019-04-12,06:23:21,2019-04-12T06:23:21Z,12.6,7.7,18.3
102,5.1,2019-04-12,10:35:11,2019-04-12T10:35:11Z,12.6,7.7,18.3
103,3,2019-04-12,06:07:15,2019-04-12T06:07:15Z,12.6,7.7,18.3
104,2,2019-04-12,10:59:53,2019-04-12T10:59:53Z,12.6,7.7,18.3
104,3.5,2019-04-12,10:59:53,2019-04-12T10:59:53Z,12.6,7.7,18.3
105,3,2019-04-12,09:57:14,2019-04-12T09:57:14Z,12.6,7.7,18.3
106,7.5,2019-04-12,10:44:30,2019-04-12T10:44:30Z,12.6,7.7,18.3
106,1.6,2019-04-12,10:44:30,2019-04-12T10:44:30Z,12.6,7.7,18.3
107,5,2019-04-12,10:56:56,2019-04-12T10:56:56Z,12.6,7.7,18.3
108,4.5,2019-04-12,06:33:52,2019-04-12T06:33:52Z,12.6,7.7,18.3
108,3.75,2019-04-12,06:33:52,2019-04-12T06:33:52Z,12.6,7.7,18.3
109,2.5,2019-04-12,06:35:41,2019-04-12T06:35:41Z,12.6,7.7,18.3
110,5,2019-04-12,07:11:34,2019-04-12T07:11:34Z,12.6,7.7,18.3
111,6,2019-04-12,07:00:32,2019-04-12T07:00:32Z,12.6,7.7,18.3
112,3.75,2019-04-12,06:26:35,2019-04-12T06:26:35Z,12.6,7.7,18.3
113,2.5,2019-04-12,10:28:52,2019-04-12T10:28:52Z,12.6,7.7,18.3
114,6,2019-04-12,06:10:09,2019-04-12T06:10:09Z,12.6,7.7,18.3
114,3.5,2019-04-12,06:10:09,2019-04-12T06:10:09Z,12.6,7.7,18.3
115,7.5,2019-04-12,10:40:37,2019-04-12T10:40:37Z,12.6,7.7,18.3
116,6,2019-04-12,09:11:52,2019-04-12T09:11:52Z,12.6,7.7,18.3
117,2.5,2019-04-12,09:43:39,2019-04-12T09:43:39Z,12.6,7.7,18.3
117,3.75,2019-04-12,09:43:39,2019-04-12T09:43:39Z,12.6,7.7,18.3
118,5,2019-04-12,07:19:21,2019-04-12T07:19:21Z,12.6,7.7,18.3
118,3.75,2019-04-12,07:19:21,2019-04-12T07:19:21Z,12.6,7.7,18.3
119,5,2019-04-12,07:48:04,2019-04-12T07:48:04Z,12.6,7.7,18.3
119,3.25,2019-04-12,07:48:04,2019-04-12T07:48:04Z,12.6,7.7,18.3
120,5,2019-04-12,07:45:21,2019-04-12T07:45:21Z,12.6,7.7,18.3
121,5,2019-04-12,06:00:51,2019-04-12T06:00:51Z,12.6,7.7,18.3
121,3.5,2019-04-12,06:00:51,2019-04-12T06:00:51Z,12.6,7.7,18.3
122,2,2019-04-12,07:11:22,2019-04-12T07:11:22Z,12.6,7.7,18.3
123,9.5,2019-04-12,07:08:08,2019-04-12T07:08:08Z,12.6,7.7,18.3
124,2.5,2019-04-12,10:26:31,2019-04-12T10:26:31Z,12.6,7.7,18.3
124,3.5,2019-04-12,10:26:31,2019-04-12T10:26:31Z,12.6,7.7,18.3
125,4,2019-04-12,06:52:21,2019-04-12T06:52:21Z,12.6,7.7,18.3
126,3.75,2019-04-12,10:15:39,2019-04-12T10:15:39Z,12.6,7.7,18.3
126,2.4,2019-04-12,10:15:39,2019-04-12T10:15:39Z,12.6,7.7,18.3
127,2.5,2019-04-12,07:30:23,2019-04-12T07:30:23Z,12.6,7.7,18.3
128,5.1,2019-04-12,10:24:36,2019-04-12T10:24:36Z,12.6,7.7,18.3
129,8,2019-04-12,06:58:37,2019-04-12T06:58:37Z,12.6,7.7,18.3
129,4.5,2019-04-12,06:58:37,2019-04-12T06:58:37Z,12.6,7.7,18.3
129,6.4,2019-04-12,06:58:37,2019-04-12T06:58:37Z,12.6,7.7,18.3
130,5,2019-04-12,08:49:11,2019-04-12T08:49:11Z,12.6,7.7,18.3
131,3,2019-04-12,06:57:55,2019-04-12T06:57:55Z,12.6,7.7,18.3
131,2.4,2019-04-12,06:57:55,2019-04-12T06:57:55Z,12.6,7.7,18.3
131,4.5,2019-04-12,06:57:55,2019-04-12T06:57:55Z,12.6,7.7,18.3
132,6,2019-04-12,07:01:19,2019-04-12T07:01:19Z,12.6,7.7,18.3
133,3,2019-04-12,06:28:30,2019-04-12T06:28:30Z,12.6,7.7,18.3
133,3,2019-04-12,06:28:30,2019-04-12T06:28:30Z,12.6,7.7,18.3
134,3,2019-04-12,09:39:20,2019-04-12T09:39:20Z,12.6,7.7,18.3
135,5,2019-04-12,06:33:48,2019-04-12T06:33:48Z,12.6,7.7,18.3
136,7.5,2019-04-12,08:06:04,2019-04-12T08:06:04Z,12.6,7.7,18.3
137,2.5,2019-04-12,08:16:48,2019-04-12T08:16:48Z,12.6,7.7,18.3
138,3.1,2019-04-12,10:11:57,2019-04-12T10:11:57Z,12.6,7.7,18.3
138,3.75,2019-04-12,10:11:57,2019-04-12T10:11:57Z,12.6,7.7,18.3
139,3,2019-04-12,09:09:34,2019-04-12T09:09:34Z,12.6,7.7,18.3
140,3,2019-04-12,09:08:59,2019-04-12T09:08:59Z,12.6,7.7,18.3
140,3.25,2019-04-12,09:08:59,2019-04-12T09:08:59Z,12.6,7.7,18.3
141,7.5,2019-04-12,09:56:54,2019-04-12T09:56:54Z,12.6,7.7,18.3
142,3,2019-04-12,09:41:50,2019-04-12T09:41:50Z,12.6,7.7,18.3
143,3.5,2019-04-12,07:16:10,2019-04-12T07:16:10Z,12.6,7.7,18.3
144,5.1,2019-04-12,09:54:31,2019-04-12T09:54:31Z,12.6,7.7,18.3
145,6.2,2019-04-12,10:15:51,2019-04-12T10:15:51Z,12.6,7.7,18.3
145,3.75,2019-04-12,10:15:51,2019-04-12T10:15:51Z,12.6,7.7,18.3
146,6,2019-04-12,10:27:58,2019-04-12T10:27:58Z,12.6,7.7,18.3
147,4,2019-04-12,09:34:31,2019-04-12T09:34:31Z,12.6,7.7,18.3
147,9.25,2019-04-12,09:34:31,2019-04-12T09:34:31Z,12.6,7.7,18.3
148,4,2019-04-12,10:52:04,2019-04-12T10:52:04Z,12.6,7.7,18.3
148,3.25,2019-04-12,10:52:04,2019-04-12T10:52:04Z,12.6,7.7,18.3
149,7,2019-04-12,06:32:18,2019-04-12T06:32:18Z,12.6,7.7,18.3
150,3.5,2019-04-12,06:12:45,2019-04-12T06:12:45Z,12.6,7.7,18.3
151,4.25,2019-04-12,06:43:09,2019-04-12T06:43:09Z,12.6,7.7,18.3
151,1.6,2019-04-12,06:43:09,2019-04-12T06:43:09Z,12.6,7.7,18.3
152,3,2019-04-12,07:13:11,2019-04-12T07:13:11Z,12.6,7.7,18.3
152,19.75,2019-04-12,07:13:11,2019-04-12T07:13:11Z,12.6,7.7,18.3
153,4.4,2019-04-12,06:37:46,2019-04-12T06:37:46Z,12.6,7.7,18.3
154,3,2019-04-12,10:58:11,2019-04-12T10:58:11Z,12.6,7.7,18.3
154,3.25,2019-04-12,10:58:11,2019-04-12T10:58:11Z,12.6,7.7,18.3
155,2.5,2019-04-12,06:26:46,2019-04-12T06:26:46Z,12.6,7.7,18.3
155,4.5,2019-04-12,06:26:46,2019-04-12T06:26:46Z,12.6,7.7,18.3
156,2.5,2019-04-12,09:06:12,2019-04-12T09:06:12Z,12.6,7.7,18.3
157,2.5,2019-04-12,09:00:00,2019-04-12T09:00:00Z,12.6,7.7,18.3
158,5,2019-04-12,06:22:45,2019-04-12T06:22:45Z,12.6,7.7,18.3
